course_prefix,course_number,course_title,course_desc,num_units,dept_name,inst_ipeds,metadata
ACC,295,Accounting Capstone,"Provides an opportunity to demonstrate the knowledge and understanding gained during the Accounting program. Includes projects on financial, managerial, payroll accounting, and income tax preparation with use of computers. Emphasizes the use of ethics in business decisions.",3,Accounting,141839,"Class Hours: 3 lecture; Prerequisites: ACC 132, 134, and 202, all with grade C or better, and ACC 255 (or concurrent), or consent."
ACC,300,Intermediate Financial Accounting I,"Emphasizes the application of generally accepted accounting principles to the preparation and use of financial statements in decision-making. Special emphasis placed on recognition and measurement of revenues, cash, receivables, inventories, property, plant and equipment, depreciation and depletion, and intangibles. Includes use of spreadsheets.",3,Accounting,141839,"Class Hours: 3 lecture; Prerequisites: ACC 202, or consent."
AJ,101,Introduction to Administration of Justice,"Examines history and philosophy of the administration of justice in United States with overview of major sub-systems within the criminal justice system: law enforcement, courts, and corrections. Examines expectations and interrelationships of officials, theories of crime, punishment, and rehabilitation. Surveys career opportunities.",3,Administration of Justice,141839,Class Hours: 3 lecture
AJ,103,Criminal Investigation,Introduces initial investigatory steps relating to crime scenes. Acquaints student with specific offenses and methods of obtaining information.,3,Administration of Justice,141839,Class Hours: 3 lecture
AJ,104,Criminalistics,Emphasizes identification and reproduction of physical evidence. Studies specialized scientific methods and their relationship to court procedures.,3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: AJ 103, or consent"
AJ,150,The Correctional Process,Introduces the field of corrections. Includes the history and philosophy of punishment and methods used to protect society and rehabilitate the offender.,3,Administration of Justice,141839,Class Hours: 3 lecture
AJ,170,Introduction to Private Security,"Surveys concepts and issues in the administration of security. Defines public vs. private security roles for retail business, industry, and governmental agencies. Provides an overview of the functions of various security activities.",3,Administration of Justice,141839,Class Hours: 3 lecture
AJ,200,Principles of the Hawai‘i Justice System,"Reviews criminal justice systems in the United States, with special emphasis on Hawai‘i. Analyzes law enforcement and the judicial and corrections procedures from time of arrest until final disposition of the case. Studies federal and state laws and constitutional principles through legal research.",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent"
AJ,210,Juvenile Justice,"Studies principles and procedures of arrest, detention, petition, summons, records and adjudication of juvenile offenders. Introduces organization and function of the police juvenile unit, community diversion practices, and organization of the Family Court. Reviews Hawai‘i statutes and United States Supreme Court decisions affecting juvenile rights of due process. Considers societal context of juvenile problems, delinquency prevention, and treatment. (Crosslisted as SOC 231.)",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: AJ 101, and ENG 22 with grade C or better or placement at ENG 100, or consent"
AJ,221,Criminal Law,"Studies history and philosophy of criminal law. Examines United States Constitution, especially the Bill of Rights. Considers nature of law, legal institutions, criminal court procedures, offenses against persons and property. Includes case briefs.",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent"
AJ,223,"Laws of Arrest, Search, Seizure","Analyzes statutes and cases pertaining to the problems and procedures in effecting valid arrests, searches, and seizures. Considers Hawai‘i Supreme Court decisions and controlling opinions of the United States Supreme Court.",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent"
AJ,224,Rules of Evidence,"Considers origin, development, philosophy, kinds and degrees of evidence. Surveys pertinent federal constitutional amendments, landmark Supreme Court decisions affecting the admissibility of evidence, and changes in Federal and Hawai‘i case law. Case briefs.",3,Administration of Justice,141839,Class Hours: 3 lecture
AJ,226,Economic Crimes,"Provides information about major economic crimes such as embezzlement, computer crime, and others. Discusses investigative techniques relating to each of the major economic crimes.",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
AJ,230,Principles of Police Supervision,"Analyzes supervisor’s function and principles of organization and personnel management. Stresses communication, training, disciplines, psychology of supervision, essentials of leadership, promotion methods, and selection of supervisors.",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
AJ,231,Stress in Policing,Surveys major sources of stress in police work and effects of stress on the officer. Considers stress management programs.,3,Administration of Justice,141839,Class Hours: 3 lecture
AJ,232,Officer Survival,Emphasizes positive tactics police officers can employ to effectively use their own firearms to defeat those of assailants. Teaches techniques that work for survival in real-life situations.,3,Administration of Justice,141839,Class Hours: 3 lecture
AJ,234,Police-Community Relations,Examines philosophies and styles of policing. Encourages effort of the police and community to share in the common goal of understanding mutual problems.,3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
AJ,240,Hawaiian Cultural & Natural Resources Management,"Provides a background for onsite management of Native Hawaiian cultural and natural resources. Relates traditional Native Hawaiian resource conservation practices to current governmental policies, rules, and regulations. Introduces duties and responsibilities of conservation and resource enforcement officers.",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
AJ,250,Community Based Corrections,"Explores juvenile and adult probation, after-care parole, halfway houses, work and educational release-furlough. Examines dilemma of custody-control vs. supervision-treatment. Investigates citizen-agency relationships, along with potentials for utilizing citizen volunteers in corrections.",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
AJ,270,Principles of Loss Prevention,"Considers various theories of managing security countermeasures. Acquaints students with loss prevention measures for retail businesses, government agencies, hotels and motels, hospitals, schools, and other organizations.",3,Administration of Justice,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
AJ,293v,Administration of Justice Internship,"Offers flexible, customized, supervised school-to-work experiences in all aspects of the administration of justice field. Integrates and applies classroom theory to work situations via field experiences. (Note: 3 credits required for AAS degree; student may take up to 6 additional credits.) (Student must complete minimum 75hr/cr per semester)",3,Administration of Justice,141839,"Class Hours: 5 lecture; Prerequisites: AJ 101 with grade C or better, or consent."
AG,92U,Open Topic,Meets local interests in agriculture. Varies specific content for each topic to match job site or geographical needs and conditions. Credit in AG 92U is not applicable toward a degree in Agriculture. AG 92U may be repeated without limit for credit.,1,Agriculture,141839,Class Hours: 1 lecture
AG,101,Home Gardening,Introduces ornamental and vegetable gardening for the home gardener. Includes landscape installation and maintenance. Intended for non-majors.,3,AG,141839,Class Hours: 2 lecture
AG,103,Sustainable Agriculture Systems,"Explores sustainable agriculture systems in Hawai‘i and the world. Compares various sustainable models. Examines various sectors of production agriculture and related agribusinesses in Hawai‘i. Field trips to farms, processors, and wholesalers.",2,AG,141839,Class Hours: 1 lecture
AG,104,Food Safety & Post Harvest Handling,"Examines Food Safety Certification requirements for farms. Explores and evaluates post harvest handling of farm products including vegetables, fruits, meats, and flowers. Identifies and evaluates standard wholesale and retail packaging for various farm products. Reviews worker protection standards.",1,AG,141839,Class Hours: 1 lecture
AG,113,Organic Certification,Outlines the requirements for certified organic farms. Examines process of transitioning to organic farming. Examines and evaluates record keeping requirements and accepted products and practices.,1,AG,141839,Class Hours: 1 lecture
AG,122,Soil Technology,"Studies identification, preparation, and fertilization of soils; amendments, sterilization, mulching, and composting methods. Includes soil testing, microbiology, and soil moisture. Emphasizes sustainable management systems.",3,AG,141839,Class Hours: 2 lecture
AG,162,Introduction to Beekeeping,"Introduces the biology and behavior of honeybees and best management practices for hive management. Develops hands-on skills for hive inspection, maintenance, and management techniques to control honeybee diseases and pests. Investigates alternative pollinators.",2,AG,141839,Class Hours: 1 lecture
AG,163,Advanced Beekeeping,"Provides the student with additional hands on training in all aspects of beekeeping. Honeybee hive inspection, maintenance, and best management practices carried out under limited supervision of instructor. Examines honeybee diseases and pests and the management techniques for these problems. Primary topics include and not limited to: Swarm Trapping, Swarm Management, Hive Splits, Queen Rearing and Value Added Products.",2,AG,141839,"Class Hours: 1 lecture; Prerequisites: AG 162 with grade B or better, or consent."
AG,174,Insects & Their Control,"Introduces basic morphology and classification of insects. Studies destructive and beneficial insects. Covers principles of cultural, mechanical, legislative, biological, and chemical control. Investigates sustainability of control methods.",3,AG,141839,Class Hours: 2 lecture
AG,193v,Cooperative Education,Applies skills to the workplace in an occupation within the student's area of interest.  See Special Curricula - Cooperative Education for more information.,1,AG,141839,Class Hours: 1 lecture
AG,194v,Cooperative Education,Applies skills to the workplace in an occupation within the student's area of interest. See Special Curricula - Cooperative Education for more information.,1-3,AG,141839,Class Hours: 1 lecture
AG,200,Principles of Horticulture,"Introduces plant botany and physiology. Discusses plant nutrients, moisture, and environmental requirements and plant propagation. Studies culture and production techniques for selected ornamental crops.",3,AG,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
AG,200L,Principles of Horticulture Lab,"Lab to accompany AG 200. Examine internal and external plant anatomy, plant growth, and physiology. Propagate plants by sexual and asexual methods. Produce a commercial horticulture crop.",1,AG,141839,"Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
AG,201,Introduction to Plant Disease,"Introduces classification, morphology, and biology of fungi, bacteria, viruses, and nematodes that attack economic crops. Covers diagnosis and control of plant diseases. Investigates sustainability of control methods.",3,AG,141839,Class Hours: 2 lecture
AG,230,Agricultural Business Management,"Introduces farm and landscape management practices including decision making, record keeping, cash flow, financial statements, ratio analysis, use of computers as a management tool, and marketing of agricultural products and services.",3,AG,141839,Class Hours: 3 lecture
AG,232,Farm Tractor & Equipment Operation,"Teaches operation of a rototiller and wheel type tractor with allied implements on the College farm. Includes safety, maintenance, three point hitch hookups, hydraulics, and field adjustments.",1,AG,141839,Prerequisites: Consent.
AG,233,Agricultural Mechanics,"Covers principles of machinery operation and maintenance relevant to agriculture. Includes topics such as engine repair, welding, and electrical systems.",2,AG,141839,Class Hours: 2 lecture
AG,235,Irrigation Principles & Design,"Examines types of irrigation systems including materials, equipment, and installation. Discusses evapotranspiration and soil moisture relations. Calculates hydraulic and operational parameters of irrigation systems. Designs an irrigation system to scale.",3,AG,141839,"Class Hours: 2 lecture; Prerequisites: MATH 75X with grade C or better or placement at least MATH 82, or consent."
AG,251,Sustainable Crop Production,"Introduces production methods for selected crops including propagation planting, fertilization, irrigation, pest control, harvesting, and marketing. Evaluates conventional and alternative methods of production and analyzes effects of these practices. Examines economic and social impacts. Field trips to production areas.",4,AG,141839,Class Hours: 2 lecture
AG,252,Sustainable Crop Production II,"Reinforces production practices for sustainable agriculture. Develops skills in designing, planning, and executing a sustainable production system for wholesale and retail sales. Determines cost of production and integrates multiple marketing practices. Evaluates products, cultural practices, and marketing methods. Practices farm record keeping.",2,AG,141839,"Prerequisites: AG 251 with grade C or better, or consent."
AG,253,Hawaiian Food Plants: Traditional and Contemporary Production,"Explores commercial production of traditional food crops of Hawai‘i. Compares traditional geographical centers of production to contemporary production areas. Compares and contrasts traditional and contemporary cultural production practices. Explores modern markets for traditional crops. Teaches production techniques including propagation, planting, fertility, harvest, and post harvest methods. Identifies common varieties of traditional crops.",3,AG,141839,"Class Hours: 3 lecture; Prerequisites: AG 200 or BOT 105/HWST 211, either with grade C or better, or consent."
AG,253L,Hawaiian Food Plants: Traditional and Contemporary Production Lab,Lab to accompany AG 253.,1,AG,141839,"Prerequisites: AG 200 or BOT 105/HWST 211, either with grade C or better, or consent."
AG,260,Tropical Landscape,"Introduces the student to the elements of landscape design, planning and plan implementation. The areas covered include design principles, functional aesthetics, reading and development, landscape plants, and cost estimates. (Formerly AG 250.)",4,AG,141839,"Class Hours: 3 lecture; Prerequisites: Either AG 265 and 265L, or AG 269, or consent."
AG,261,Turfgrass Management,"Studies identification, planting, and maintenance of turfgrasses for home, park, and golf areas. Discusses watering and fertilizing. Treats insect, disease, and weed control. (Formerly AG 260.)",3,AG,141839,Class Hours: 2 lecture
AG,264,Plant Propagation,"Introduces theoretical and applied aspects of sexual and asexual reproduction of plants. Discusses propagation of selected plants by seed, cuttings, grafting, budding, layering, and division.",3,AG,141839,"Class Hours: 2 lecture; Prerequisites: AG 200, or consent."
AG,265,Horticulture of Hawaiian Plants,"Explores the biology, ecology, and adaptations of plants focusing on endemic and indigenous Hawaiian and Polynesian introduced. Teaches techniques of horticulture including propagation, cultivation, and management. Introduces uses of plants in landscaping and native habitat restoration projects.",3,AG,141839,"Class Hours: 3 lecture; Prerequisites: AG 200 or BOT 105/HWST 211, either with grade C or better, or consent."
AG,265L,Horticulture of Hawaiian Plants Lab,Lab to accompany AG 265.,1,AG,141839,"Prerequisites: AG 200 or BOT 105/HWST 211, either with grade C or better, or consent."
AG,266,Greenhouse & Nursery Management,"Introduces management practices for production and operation of nurseries and greenhouses in Hawai‘i. Includes environmental factors, structures, materials, sanitation, pests, and diseases.",3,AG,141839,Class Hours: 2 lecture
AG,269,Ornamental Plant Materials,"Presents identification, use, propagation, and cultural requirements of trees, shrubs, vines, and ground covers used in Hawaiian landscapes.",3,Agriculture,141839,Class Hours: 2 lecture
AG,281,Weed Science,"Teaches weed classification, identification, ecology, and principles of weed control. Emphasizes properties, uses, action, and safety of herbicides and pesticides.",3,Agriculture,141839,Class Hours: 2 lecture
ANTH,150,Human Adaptation,"Studies human evolution. Examines prehistoric and recent developments of culture, and common features and principle variations in cultural behavior.",3,Anthropology,141839,Class Hours: 3 lecture
ANTH,151,Emerging Humanity: Introduction to human biological evolution and the archaeology of culture in the world prior to AD 1500.,"Introduces human biological evolution, concepts and practices of archaeology and anthropology. Topics include the fossil record of human biological evolution, archaeology of culture of the world prior to AD 1500, the development of technology, the origins of plant and animal domestication, the genesis of cities and urbanism, and the political and ecological consequences of human impact on the natural environment.",3,Anthropology,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
ANTH,152,Culture and Humanity,"Provides an introduction to Cultural Anthropology. Students examine the interaction between the natural environment, human cultures, using a multi-cultural perspective through which they interpret the post-1500 world.",3,Anthropology,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
ANTH,165,Heritage Sites in Archaeology,"Introduces the concepts and practices of archeology, historical research, historic site preservation, and heritage management. Combines lecture, laboratory, and fieldwork.",3,Anthropology,141839,"Class Hours: 3 lecture; Prerequisites: ENG 100 with grade C or better, or consent."
ANTH,200,Cultural Anthropology,"Studies the concept of culture and basic tools for analyzing cultural behavior. Topics include patterning and integration, dynamics of culture, culture and the individual, cultural change, and anthropology and the future.",3,Anthropology,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
ANTH,210,Archaeology,Introduces prehistoric archaeology. Surveys cultural growth in prehistoric times. Explains methods and techniques of excavation and laboratory analysis.,3,Anthropology,141839,Class Hours: 3 lecture
ANTH,210L,Archaeology Laboratory,Teaches methods and techniques of archaeological excavation. Uses laboratory techniques to analyze data.,1,ANTH,141839,"Prerequisites: ANTH 210 with grade C or better (or concurrent), or consent."
ANTH,215,Physical Anthropology,"Introduces students to the study of human biological make-up, origins of that make-up, and the pre-history of human biological and cultural development.",3,ANTH,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
ANTH,225,Medical Anthropology,"Surveys human health and disease, and how they relate to cultural practices, belief systems, and environmental factors. Seeks to bridge the health sciences and anthropology by focusing on how social and environmental factors affect health. Explores alternative ways of understanding and treating disease. Includes ethno-medicine, the traditional healing and health practices of a selection of cultures, paleopathology, epidemiology, and human adaptation.",3,ANTH,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
ANTH,235,Peoples of the Pacific,"Surveys the cultural areas of the Pacific from pre-contact to present day. Covers prehistoric migration patterns, historical movements, and present day distributions, including western colonization and current problems. (Crosslisted as HIST 288.)",3,ANTH,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better, or placement at ENG 100, or consent."
ANTH,281,Archaeological Field Techniques,"Applies archaeological techniques including survey, excavation, mapping, and photography. Taught entirely in the field at an archaeological site.",4,ANTH,141839,"Prerequisites: ANTH 210 with grade C or better (or concurrent), or consent."
AQUA,466,Fisheries Science,"Examines general characteristics of fisheries, harvesting methods, principles and techniques to derive data and analyze fished populations.",2,AQUA,141839,"Class Hours: 2 lecture; Prerequisites: OCN 201, 201L, ZOOL 200, and ZOOL 200L, all with grade C or better, or consent."
AQUA,466L,Fisheries Science Lab,Laboratory to accompany AQUA 466.,1,AQUA,141839,"Prerequisites: OCN 201, 201L, ZOOL 200, and ZOOL 200L, all with grade C or better, or consent."
AEC,110,Basic AutoCAD,"Introduces the foundation of AutoCAD. Covers basic commands and operations from 2D drawing and editing to creating solid models and rendering. Teaches 2D drawing, text, dimensions, blocks, hatching, reference ﬁles, sharing data, 3D drawing, and plotting. Prepares students for Autodesk certiﬁcation.",4,Architectural Engineering & CAD Tech,141839,Class Hours: 0 lecture; Prerequisites: BLPR 101 or equivalent training/experience with consent.
ART,101,Intro to Visual Arts,Introduces the basic elements of visual arts and their expressions in various forms. Meets the UH Mānoa Arts & Science core requirement.,3,Art,141839,Class Hours: 3 lecture
ART,104,Intro to Printmaking,Introduces basic technical information and hands on experience in the multiple facets of printmaking media.,3,Art,141839,
ART,105,Intro to Ceramics,"Studies ceramic form. Emphasizes hand building, glazing techniques, and surface treatment. Involves lectures and projects. Meets the UH Mānoa Arts & Science core requirement.",3,Art,141839,
ART,107,Introduction to Photography,"Introduces the history of ﬁlm and non-silver photography from its 19th century invention to its current practice as an art form. Students will learn the basics of ﬁlm photography, including the proper use of a 35mm manual camera and the darkroom techniques of black and white photography.",3,Art,141839,
ART,107D,Introduction to Digital Photography,"Introduces the fundamental, technical, and aesthetic practices of digital photography. Students will learn camera operation, computer editing techniques, basic lighting concepts, composition and print production.",3,Art,141839,Prerequisites: Access to digital camera (manual settings preferable).
ART,113,Introduction to Drawing,"Emphasizes two-dimensional visualization and rendering of forms, spaces, and ideas through a variety of approaches and media. Meets the UH Mānoa Arts & Science core requirement.",3,Art,141839,
ART,115,Introduction to 2D Design,"Introduces the theory and practice of composing and arranging two-dimensional forms in black, white, and color through manipulation of the basic elements and their interrelationships. Meets the UH Mānoa Arts & Science core requirements.",3,Art,141839,
ART,123B,Introduction to Water Color Painting,Introduces the theory and practice of watercolor painting. Includes basic materials and technical procedures.,1,Art,141839,
ART,123C,Introduction to Oil Painting,Introduces the theory and practice of oil painting. Includes basic materials and technical procedures.,1,Art,141839,
ART,123D,Introduction to Acrylic Painting,Introduces the theory and practice of acrylic painting. Includes basic materials and technical procedures.,1,ART,141839,
ART,223,Intermediate Painting,"Practices the development of painting skills following the chronological progression of Western Modernism. Explores painting work by studying the foundations of major developments in the late 19th century and early 20th century painting styles. Examines and compares the two parallel tendencies of Structuralism and Expressionism. Teaches control and management of pictorial space and paint application. Develops personal sources of imagery, and explores the effects of scale and color interaction in personal work.",3,ART,141839,"Prerequisites: ART 113 and 123BCD, or consent."
ART,243,Intermediate Ceramics: Hand Building,"Develops vessel and sculptural concepts using hand-building techniques. Introduces the elements of art through the making of ceramic form. Progresses beyond basic hand building techniques to advanced skills: various forming and embellishing techniques, work with plaster and molds, colored slip, colored clay, glaze work, and the firing of kilns. Students work towards development of individual creative expression.",3,ART,141839,"Prerequisites: ART 105, or consent."
ART,244,Intermediate Ceramics: Wheel Throwing,"Develops vessel and sculptural concepts using wheel-throwing techniques. Introduces the elements of art through the making of ceramic form. Progresses beyond basic throwing techniques to intermediate throwing skills, various forming and embellishing techniques both on the wheel and subsequent to throwing, colored slip work, glaze work, and the firing of kilns. Students work towards development of individual creative expression.",3,ART,141839,"Prerequisites: ART 105, or consent."
ART,263,Advanced Ceramics: Sculpture,"Explores sculptural concepts and techniques specifically related to the medium of clay; advanced hand-building, throwing, glazing, and firing techniques.",3,ART,141839,"Prerequisites: ART 243 or ART 244, either with grade C or better, or consent."
ART,264,Advanced Ceramics: Vessels,"Explores the ceramic vessel as function, metaphor, and expression. Advanced hand-building, throwing, glazing, and firing techniques.",3,ART,141839,"Prerequisites: ART 243 or ART 244, either with grade C or better, or consent."
ART,270,History of Western Art,Surveys Western Art from prehistoric to modern times. Emphasizes the historical aspects of art including an overview of each historical period.,3,ART,141839,Class Hours: 3 lecture
ASTR,110,Survey of Astronomy,"Introduces the history and methods of astronomy, with descriptive treatments of planets, the solar system, stars, galaxies, and cosmology. Discusses the concepts of size, distance, and time in the observable universe.",3,Astronomy,141839,"Class Hours: 3 lecture; Prerequisites: ENG 22 with grade C or better or placement at ENG 100, and MATH 75X with grade C or better or placement at least MATH 82, or consent."
ASTR,110L,Introduction to Astronomy Laboratory,"Introduces instrumentation and methods used in astronomical observations and research. Demonstrates astronomical principles through laboratory observations and analysis of astronomical data, and provides experience using instrumentation and software for observations, data collection and analysis, and image processing.",1,Astronomy,141839,"Prerequisites: ASTR 110 with grade C or better (or concurrent), and MATH 82 with grade C or better or placement at least MATH 100."
ABRP,120G,Auto Sheet Metal,"Explains the theory and principle of the basic skills required for automotive sheet metal panel repair. Introduces picking and filing, shrinking of damaged sheet metal, and corrosion repair. (Formerly ABRP 20G)",3,Auto Body Repair & Painting,141839,"Prerequisites: AMT 100 with grade C or better(or concurrent) , or consent. Student must maintain a valid driver’s license throughout duration of the Auto Body course of studies."
ABRP,120H,Body & Fender Repair,Introduces basic auto body skills and procedures. Covers the proper and safe handling of hand and power tools and materials used in the auto body industry. (Formerly ABRP 20H),3,Auto Body Repair & Painting,141839,"Prerequisites: ABRP 120G with grade C or better, or consent. Student must maintain a valid driver’s license throughout duration of the auto body course of studies."
ABRP,122E,Basic Auto Refinishing,"Presents the basics of automotive refinishing. Emphasizes shop and personal safety in using hand tools, power tools, supplies, and materials for vehicle preparation for painting.",4,Auto Body Repair & Painting,141839,"Prerequisites: AMT 100 with grade C or better , or consent. Student must maintain a valid driver’s license throughout duration of the Auto Body course of studies."
ABRP,122G,Complete and Touch Up Refinishing Techniques,"Explains the complete painting process. Covers preparation and application of sealers to surface, to the final detailing of the vehicle.",6,Auto Body Repair & Painting,141839,"Prerequisites: ABRP 122E with grade C or better, or consent. Student must maintain a valid driver’s license throughout duration of the Auto Body course of studies."
ABRP,141G,Plastic Panel Repair,Introduces the repairing of damaged plastic and fiberglass panels and components. (Formerly ABRP 41G),3,Auto Body Repair & Painting,141839,"Prerequisites: ABRP 120H with grade C or better(or concurrent), or consent. Student must maintain a valid driver’s license throughout duration of the auto body course of studies."
ABRP,141H,Management & Estimating,"Introduces the student to the fundamentals of writing and understanding repair estimates and repair orders. Discusses management, business procedures, and industrial relations. (Formerly ABRP 41H)",2,Automotive Technology,141839,"Class Hours: 4 lecture; Prerequisites: ABRP 122G with grade C or better(or concurrent), or consent. Student must maintain a valid driver’s license throughout duration of the Auto Body course of studies."
AMT,80,Small Engine Repair,"Explores the theory and practice in the operation, repair, and maintenance of small displacement internal combustion engines including two-cycle and four-cycle types found on single cylinder lawn mowers, power plants, garden tillers, and chain saws.",2,Automotive Technology,141839,Class Hours: 2 lecture
AMT,100,Introduction to Automotive Technology,"Introduces principles for the operation of automotive systems. Explains the selection and use of basic automotive tools, equipment, and procedures for the preventive maintenance and minor repair service. Includes lectures, demonstrations, and lab work on shop training units and “live” service vehicles. (Formerly AMT 20)",2,Automotive Technology,141839,"Prerequisites: Student must maintain a valid Driver’s license throughout duration of the automotive course of studies, or consent."
AMT,129,Engines Repair,"Covers shop safety, tools, and all components found in the modern internal combustion engine. Designed to provide students with an understanding of the fundamental operation and construction of internal combustion engines. Instruction includes theory and laboratory(shop) activities in which students learn how to inspect, service, maintain, diagnose, and repair automobile engine malfunctions. This course includes live work. Students are required to have a valid driver's license. (Formerly AMT 30)",7,Automotive Technology,141839,"Prerequisites: AMT 100 and AMT 141, both with grade C or better; and ENG 19 with grade C or better, or placement at least ENG 22, or consent. Student must maintain a valid Driver’s license throughout duration of the automotive course of studies."
AMT,141,Electrical/Electronics Systems I,"Examines principles of operation, diagnosis, service and repair of the electrical/ electronic system. Covers the electron theory, circuits and schematics, batteries, starting and charging system. Explains use of automotive tools and testing equipment. (Formerly AMT 40C)",5,Automotive Technology,141839,"Prerequisites: AMT 100 with grade C or better(or concurrent), and ENG 19 with grade C or better, or placement at least ENG 22, or consent. Student must maintain a valid Driver’s license throughout duration of the automotive course of studies."
