course_prefix,course_number,course_title,course_desc,num_units,dept_name,inst_ipeds,metadata
AERO,130,GENERAL AIRCRAFT MAINTENANCE I,"Blueprint reading, mechanical drawing, non-destructive testing, basic heat treating, aircraft ground handling, cleaning and corrosion control,",7,Aeronautics Maintenance Technology,141839,"Prerequisite: Placement in ENG 100; “C” or higher in MATH 25, OR Placement in MATH 103; Co-requisite: AERO 131; AERO majors only"
AERO,131,ADVANCED GENERAL AIRCRAFT MAINTENANCE II,"Fundamentals of direct and alternating current electricity, and fundamentals of applied physics; calculate and measure electrical power volts, amps, and resistance; use electrical diagrams; perform weight and balance operations in accordance with Federal Aviation Regulation Part 147.",7,Aeronautics Maintenance Technology,141839,Pre: “C” in AERO 130; Lecture Hours: 250 hrs.; Lab Hours: 250 hrs.
AERO,132,POWERPLANT MAINTENANCE I,Fundamentals of piston engine construction and operation and basic powerplant indicating systems; inspect and repair opposed and radial piston engines; perform powerplant inspections; inspect engine indicating systems as specified by Federal Aviation Regulation Part 147.,7,Aeronautics Maintenance Technology,141839,Pre: “C” in AERO 130 and in 131; Lecture Hours: 250 hrs.; Lab Hours: 250 hrs.
AERO,133,AIRFRAME MAINTENANCE I,"Principles of aircraft sheetmetal structures; identification of aircraft fasteners, aircraft sheetmetal layout and fabrication; install special rivets and fasteners; inspect and repair sheetmetal structures; fabricate tubular structures and other aircraft structural maintenance functions as specified by Federal Aviation Regulation Part 147.",7,Aeronautics Maintenance Technology,141839,Pre: “C” in AERO 130 and in 131; Lecture Hours: 250 hrs.; Lab Hours: 250 hrs.
AERO,134,POWERPLANT MAINTENANCE II,"Fundamentals of turbine engine construction and operation, piston and turbine engine fuel metering systems; inspect and service turbine engines, repair engine fuel metering components as specified in Federal Aviation Regulation Part 147.",7,Aeronautics Maintenance Technology,141839,Pre: “C” in AERO 130 and in 131 and in 132; Lecture Hours: 250 hrs.; Lab Hours: 250 hrs.
AERO,135,AIRFRAME MAINTENANCE II,"Principles of construction of aircraft wooden structures and repair of aircraft synthetic material; principles of rigging fixed and rotary winged aircraft; application of aircraft covering material, aircraft painting, rig rotary and fixed winged aircraft as specified by Federal Aviation Regulation Part 147.",7,Aeronautics Maintenance Technology,141839,Pre: “C” in AERO 130 and in 131 and in 133; Lecture Hours: 250 hrs.; Lab Hours: 250 hrs.
AERO,136,POWERPLANT MAINTENANCE III,"Theory and operation of engine fire detection and control systems, theory of operation and construction of aircraft propellers and related components; inspect and repair engine exhaust and cooling systems, repair and balance propellers as specified in Federal Aviation Regulation Part 147.",7,Aeronautics Maintenance Technology,141839,Pre: “C” in AERO 130 and in 131 and in 132 and in 134; Lecture Hours: 250 hrs.; Lab Hours: 250 hrs.
AERO,137,AIRFRAME MAINTENANCE III,"Theory of operation of aircraft hydraulic, pneumatic, oxygen and auto-pilot systems; inspect and repair aircraft hydraulic, fuel, pneumatic and instrument systems and other aircraft components as specified by Federal Aviation Regulation Part 147.",7,Aeronautics Maintenance Technology,141839,"Pre: “C” in AERO 130 and in 131, 133 and in 135; Lecture Hours: 250 hrs.; Lab Hours: 250 hrs."
AS,101,FOUNDATIONS OF THE UNITED STATES AIR FORCE,"Study of the total force structure, strategic offensive and defensive, general purpose, and aerospace support forces of the Air Force in the contemporary world. A-F only.",1,AEROSPACE STUDIES,141839,Lecture Hours: 1 hr. lect. per week
AS,101L,INITIAL MILITARY TRAINING I,"Supplement to AS 101. Laboratory consists of activities that focus and promote the Air Force way of life. Instruction will include leadership and followership development, teamwork, physical fitness training, and activities",1,AEROSPACE STUDIES,141839,Lab Hours: 1 hr. lab per week
AS,102,FOUNDATIONS OF THE UNITED STATES AIR FORCE,Continuation of 101. A-F only.,1,Air Force ROTC,141839,Pre: AS 101; Lecture Hours: 1 hr. lect. per week
AS,102L,INITIAL MILITARY TRAINING II,"Supplement to AS 102, continuation of AS 101L. Tuition is waived, classes are held at UH Mānoa. For more information, call AFROTC at 956-7734/7762. Laboratory consists of activities that focus and promote the Air Force way of life. Instruction will include leadership and followership development, teamwork, physical fitness training, and activities designed to build camaraderie and espirit de corps. Course is open to all majors. Graded on a CR/N basis.",1,Air Force ROTC,141839,"Pre: AS 101L; Lab Hours: 2 hrs. lab. per week and two 1 hr. sessions of Physical Training, total 4 hrs. per week"
AS,201,EVOLUTION OF USAF AIR AND SPACE POWER,"Tuition is waived, classes are held at UH Mānoa. For more information, call AFROTC at 956-7734/7762. Study of Air Force heritage, Quality Air Force principles, ethics, and an introduction to leadership and group leadership problems. Application of written and verbal communication skills is included. A-F only.",2,Air Force ROTC,141839,Lecture Hours: 2 hr. lect. per week
AS,201L,FIELD TRAINING PREPARATION I,"Instructor approval required. Supplement to AS 201. Tuition is waived, classes are held at UH Mānoa. For more information, call AFROTC at 956-7734/7762. Laboratory consists of preparing second-year AFROTC cadets with the skills needed to successfully complete AFROTC Field Training. Students will learn basic military skills, Field Training skills, and participate in physical fitness training. Graded on a CR/N basis.",1,Air Force ROTC,141839,"Pre: Instructor approval required; Lab Hours: 2 hrs. lab. per week and two 1 hr. sessions of Physical Training, total 4 hrs. per week"
AS,202,EVOLUTION OF USAF AIR AND SPACE POWER,"Tuition is waived, classes are held at UH Mānoa. For more information, call AFROTC at 956-7734/7762. Continuation of 201. A-F only.",2,Air Force ROTC,141839,Pre: AS 201; Lecture Hours: 2 hr. lect. per week
AS,202L,FIELD TRAINING PREPARATION II,"Instructor approval required. Tuition is waived, classes are held at UH Mānoa. For more information, call AFROTC at 956-7734/7762. Continuation of 201L. Graded on a CR/N basis.",1,Air Force ROTC,141839,"Pre: AS 201L, Instructor approval required; Lab Hours: 2 hrs. lab. per week and two 1 hr. sessions of Physical Training, total 4 hrs. per week"
AS,251L,LEADERSHIP LABORATORY,"Co-requisite: AS 101 and AS 201; or consent Tuition is waived, classes are held at UH Mānoa. For more information, call AFROTC at 956-7734/7762. Laboratory on the basic skills of leadership and followership. Lab includes application of leadership/followership skills, various field trips to military installations, group projects, and physical training. Repeatable one time. CR/NC only.",1,Air Force ROTC,141839,Pre: AS 101 and AS 201; or consent; Lab Hours: (Fall only)
AG,100,INTRODUCTION TO AGRICULTURAL SCIENCES,"Recommended Prep: High School Biology Introduction to diverse disciplines of agricultural sciences, industry, and contemporary issues in agriculture.",3,AGRICULTURE,141839,Lecture Hours: 3 hrs. lect. per week
ASL,101,Elementary American Sign Language I,"This course is an introduction of American Sign Language communication. Students will acquire basic proficiency in receptive and expressive signing skills through a linguistic, communicative, and cultural approach. May be taken on a CR/N basis.",4,AMERICAN SIGN LANGUAGE,141839,Lecture Hours: 4 hrs. lect. per week
ASL,102,Elementary American Sign Language II,"Prerequisite: “C” or higher in ASL 101 or instructor consent This course continues the introduction of American Sign Language communication. Students will acquire further proficiency in receptive and expressive signing skills through a linguistic, communicative, and cultural approach. May be taken on a CR/N basis.",4,AMERICAN SIGN LANGUAGE,141839,Pre: “C” or higher in ASL 101 or instructor consent; Lecture Hours: 4 hrs. lect. per week
ASL,201,INTERMEDIATE AMERICAN SIGN LANGUAGE I,"Prerequisite: “C” or higher in ASL 102 This course further develops American Sign Language skills, expanding communication to the intermediate level. Students will acquire further proficiency in receptive and expressive signing skills through a linguistic, communicative, and cultural approach.",4,AMERICAN SIGN LANGUAGE,141839,Pre: “C” or higher in ASL 102; Lecture Hours: 4 hrs. lect. per week
ASL,202,INTERMEDIATE AMERICAN SIGN LANGUAGE II,"Prerequisite: “C” or higher in ASL 201 This course further develops American Sign Language skills, expanding communication in the intermediate level. Students will acquire further proficiency in receptive and expressive signing skills through a linguistic, communicative, and cultural approach.",4,AMERICAN SIGN LANGUAGE,141839,Pre: “C” or higher in ASL 201; Lecture Hours: 4 hrs. lect. per week
AMST,150,AMERICA AND THE WORLD,"Prerequisite: Placement in ENG 100 + ENG 100S Recommended Prep: ENG 100 Examines America’s role in world history and the influence of world affairs on U.S. culture and society. Focuses on U.S. interdependence with Africa, European, Native American, Asian, and Polynesian civilizations, from 1492 to present.",3,AMERICAN STUDIES,141839,Pre: Placement in ENG 100 + ENG 100S; Lecture Hours: 3 hrs. lect. per week
AMST,201,THE AMERICAN EXPERIENCE: INSTITUTIONS AND MOVEMENTS,"Interdisciplinary course that examines diversity and changes in American values and institutions-political, economic, legal and social.",3,AMST,141839,Pre: Placement in ENG 100 + ENG 100S; Lecture Hours: 3
AMST,202,AMERICAN EXPERIENCE: CULTURE AND THE ARTS,"Interdisciplinary course that examines diversity and changes in American values and culture-literature, film, visual arts, and architecture.",3,AMST,141839,Pre: Placement ENG 100 + ENG 100S; Lecture Hours: 3
ANTH,135,PACIFIC ISLAND PEOPLES,Introduction to the peoples and cultures of the Pacific Islands. Emphasis is on cultural change and comparisons with Hawaiian ancient and modern cultures. Cross-listed as SSCI 125.,3,ANTH,141839,Lecture Hours: 3
ANTH,150,HUMAN ADAPTATIONS,"Human variation, physical and cultural, examined for its possible survival value under particular conditions from prehistoric times to present. How various ways of life and physical characteristics are adaptive or maladaptive. Implications for the future.",3,ANTH,141839,Lecture Hours: 3
ANTH,151,EMERGING HUMANITY,Introduction to the paleontology of human biological evolution and the archaeology of culture in the world prior to AD 1500.,3,ANTH,141839,Lecture Hours: 3
ANTH,152,CULTURE AND HUMANITY,"Introduction to cultural anthropology. How humans create, understand, order, and modify their natural, social, supernatural, and physical environments, and make meaning and order.",3,ANTH,141839,Lecture Hours: 3
ANTH,200,CULTURAL ANTHROPOLOGY,"This course is concerned with the nature of culture; an introduction to basic concepts of analyzing cultural behavior; patterning, integration, and dynamics of culture; culture and the individual and cultural change.",3,ANTH,141839,Pre: Placement in ENG 100 + ENG 100S; Lecture Hours: 3
APTR,193V,COOPERATIVE EDUCATION,This course provides students with an opportunity to gain work experience related to the program major. This course was created according to an agreement between the Department of Navy and Honolulu CC for students under the SCEP Program through the Office of Personnel Management (OPM). Students must be recommended by the work supervisor in order to enroll. Students may enroll 4 times for a maximum of 16 credits.,1-6,APTR,141839,
AEC,101,CONSTRUCTION GRAPHICS AND CONVENTIONS,"Introduction to graphic communication and conventions as it is applied to drawing and reading construction plans using hand sketching, various computer-aided design and construction administration software. Techniques for measuring items of construction work from plans and specifications, layout, terminology, graphic standards and drafting fundamentals. Emphasis on how to locate information and cross reference with details, schedules, and specifications for clarification. Some computer architectural 3D modeling using SketchUp or similar software will be introduced.",3,AEC,141839,Pre: C or higher in AEC 102; Lecture Hours: 3
AEC,102,INTRODUCTION TO CAD TECHNOLOGY,A foundational entry-level CAD technology course in the AEC Technologies program utilizing both 2D and 3D BIM software. The first five weeks covers basic 2D drawing concepts with AutoCAD. Basic commands and operations from 2D drawing and editing tools are covered using templates and preset configurations. The remainder of the course switches to 3D drawing with an emphasis on the three-dimensional drawing tools of the Revit software.,4,AEC,141839,Pre: C or higher in AEC 101; Lecture Hours: 4
AEC,103,BASIC DESIGN STUDIO I,Introduction to creative design processes focusing on the investigation of composition within defining perceivable space. Hands-on exploration of materials and structures as an introduction to design processes.,4,AEC,141839,Pre: C or higher in AEC 102; Lecture Hours: 4; Lab Hours: 4
AEC,104,BASIC DESIGN STUDIO II,"Continued exploration of design processes. Introduction to digital mediums, focusing on design communication, material exploration, and creative",4,AEC,141839,Pre: C or higher in AEC 103
AEC,105,INTRODUCTION TO CONSTRUCTION MANAGEMENT,"Construction Management focus AEC majors only. Introduction to the construction process, including a general overview of organization, relationships, practices, terminology, project types, procurement methods, industry standards, contract documents and career opportunities.",3,AEC,141839,"Prerequisite or Co-requisite: ""C"" or higher in AEC 101; 3 hrs. lect. per week"
AEC,111,INTRODUCTION TO PROFESSIONAL ETHICS,"AEC majors only. This course is designed for students preparing for employment or further training in architecture, engineering, or a related professional field and who will at some point work with others – colleagues, supervisors, clients, or the general public. Solving ethical problems is often more difficult than applying technical or other specialized skills that the greatest amount of time is spent on in training. The course makes solutions of issues and dilemmas easier, which leads to greater success both on and off the job. Its focus is principally on applied ethics with minimum theoretical terminology, that is very practical – and comes with a lifetime benefit guarantee.",1,AEC,141839,Prerequisite or Co-requisite: ENG 100; 1 hr. lect. per week
AEC,118,CONSTRUCTION MATERIALS,"AEC majors only. A broad survey of materials and products used in the building industry, their nature, characteristics, variety and uses. Concrete, masonry, wood, metals, conveying systems, electrical and mechanical systems, and other topics based on the CSI format. Emphasis on materials and construction in Hawai‘i. An interactive Internet course—not a CAD or project-based course.",3,AEC,141839,"Prerequisite: ""C"" or higher in AEC 101 and ENG 100; Prerequisite or Co-requisite:  ""C"" or higher in AEC 210; 3 hrs. lect. per week"
AEC,163,CONSTRUCTION LAW,"Construction Management focus AEC majors only. This course focuses on understanding the relationship between contract documents and the construction process. Students will explore contractual relationships, legal roles and responsibilities, and contract types. General condition clauses that affect levels of decision making authority, project close-out, and the superintendents role as an agent of the contractor will be studied. Students will study legal issues that often result in construction disputes including differing site conditions, time and schedule impacts, change orders, and changed conditions. Students will also study contract dispute resolution including negotiations, alternatives dispute resolutions, and litigation of dispute.",3,AEC,141839,"Prerequisite: “C” or higher in AEC 165, ENG 209, and SP 251; 3 hrs. lect. per week"
AEC,165,CONSTRUCTION ADMINISTRATION,"Construction Management focus AEC majors only. Proper construction documentation is essential to an economical and effective system for planning, operating, and controlling a construction project.  This course will guide the student in proper forms, form development, and how to adapt forms for your organization. How to write and prepare the various plans required by government agencies is also covered.",3,AEC,141839,"Prerequisite: “C” or higher in AEC 105; Prerequisite or Co-requisite: ""C"" or higher in AEC 118; 3 hrs. lect. per week"
AEC,193V,COOPERATIVE EDUCATION,"AEC majors only. This course provides students with the opportunity to acquire on-the-job experience related to classroom and laboratory instruction in Architecture, Engineering and Construction Technologies. Students may enroll 4 times for a maximum of 12  credits.",1–4,AEC,141839,Prerequisite:  Placement in ENG 100; Instructor approval required; 5 hrs. work experience per week per credit
AEC,203,BEGINNING DESIGN STUDIO I,"Architectural Tech focus AEC majors only. Continued exploration of design processes. Introduction to digital mediums, focusing on design communication, material exploration, and creative exploration including the relationship between digital, physical, and materials aspects of design.",4,AEC,141839,"Prerequisite: ""C"" or higher in AEC 103, 104, and 237; 4 hrs. lect.; 4 hrs. lab. per week"
AEC,204,BEGINNING DESIGN STUDIO II,Architectural Tech focus AEC majors only. Development of designs and processes to study precedents and explore solutions responding to human needs in built and natural environment with emphasis on analysis and representation of architectonic space and form using hand and computer techniques.,4,AEC,141839,"Prerequisite: ""C"" or higher in AEC 203; 4 hrs. lect.; 4 hrs. lab. per week"
AEC,209,PLANNING AND SCHEDULING,"Construction Management focus AEC majors only. The theory and practice of planning, scheduling, and reporting for a project through the use of bar chart and Critical Path Methodology. The course provides students with a thorough understanding of project planning and scheduling principles in the construction industry. It introduces various planning and control techniques in an integrated planning and control system. It helps students develop understanding of time, cost, and resource management principles as well as the ethical issues involved. The course also provides an overview of advanced project planning concepts.",4,AEC,141839,"Prerequisite: “C” or higher in AEC 165; Prerequisite or Co-requisite: ""C"" or higher in AEC 211; 4 hrs. lect. per week"
AEC,210,WORKING DRAWINGS I,"A core course in the advanced study and application of materials and methods of construction specifically related to two-story dwellings. Projects utilize light wood, steel, and/or masonry construction principles and practices. Basic residential planning, drafting expressions, architectural details, and complete working drawings. All drawing is done using computer-aided design (CAD) software.",4,AEC,141839,Pre: C or higher in AEC 102; C or higher in AEC 118; Lecture Hours: 4
AEC,211,CONSTRUCTION ESTIMATING AND BIDDING,"This course introduces students to construction contracts, types of estimates, construction costs, cost accounting, purposes and functions. Students also gain experience in generating material quantity takeoffs from construction drawings.",3,AEC,141839,Pre: AEC 118; C or higher in AEC 160; C or higher in ENG 100; Lecture Hours: 3
AEC,220,WORKING DRAWINGS II,"A second course in the advanced study and application of materials and methods of construction specifically related to two-story dwellings. Projects utilize light wood, steel, and/or masonry construction principles and practices. Basic residential planning, drafting expressions, architectural details, and complete working drawings. All drawing is done using computer-aided design (CAD) software.",4,AEC,141839,Pre: C or higher in AEC 210; Lecture Hours: 4
AEC,236,Introduction to Sustainability,"Introduction to Sustainability provides a comprehensive overview of the interdisciplinary field of sustainability. The focus is on furnishing solutions and equipping the student with both conceptual understanding and technical skills for the workplace. We will explore one aspect of the field each week, first introducing relevant theory and presenting issues, then supplying tools for working towards solutions. Elements of sustainability will be examined, and exploration of ecosystems, social equity, environmental justice, food, energy, product life cycles, cities, and more. Techniques for management and measurement as well as case studies from around the world will be discussed. Open to non-majors.",3,AEC,141839,Lecture Hours: 3
AEC,237,INTRODUCTION TO THE BUILT ENVIRONMENT,"This course explores the evolution of society’s physical fabric as revealed by place, climate, culture, technology and time. The work of several well-known architects will be examined to study the impact of scientific knowledge and architectural design theory on history, culture, sociology and built form. Students will prepare several oral presentations to validate their understanding of the course content. Fall semester only. Open to non-majors.",3,AEC,141839,Pre: C or higher in ENG 100; Lecture Hours: 3
AEC,260,WORKING DRAWINGS III,"A third course that includes the theory and practice involved in producing and organizing working drawings using computer-aided design techniques for multi-family and commercial projects. Students are exposed to design, layout, and construction methods used in steel, concrete, masonry, and wood systems. Independent research emphasized. All drawing is done using computer-aided (CAD) software.",4,AEC,141839,Pre: C or higher in AEC 220; Lecture Hours: 4
AEC,261,BUILDING SERVICES,"Preliminary and detail planning of service and mechanical equipment and facilities in multi-family, commercial, industrial, and municipal buildings. Topics include energy, thermal control, acoustics, large capacity plumbing and electrical systems, fire protection equipment, vertical transportation equipment, security systems, and service accesses.",3,AEC,141839,Pre: C or higher in AEC 210; Lecture Hours: 3
AEC,265,CONSTRUCTION INSPECTION,This course will cover building codes and standards applicable towards building construction and the inspection processes.,3,AEC,141839,Pre: C or higher in AEC 163; Lecture Hours: 3
AEC,270,INTRODUCTION TO IMMERSIVE TECHNOLOGY,"This course is designed to introduce students to the world of Augmented Reality (AR) and Virtual Reality (VR) technology in the context of design and construction applications. The course will cover the basics of AR and VR technology, including how it works, its applications, and its potential impact on the design and construction industry. Students will learn how to use AR and VR technology to create simulated design and inspection scenarios, and how to integrate this immersive technology with other platforms of related advanced design and construction technology. By the end of the course, students will have a solid understanding of AR and VR technology and how it can be used to enhance the design and construction process. Lecture/Lab sections will include hands-on experience with AR and VR technology, which they can apply to their projects and work.",2,AEC,141839,Pre: AEC 220; Lecture Hours: 2; Lab Hours: 2
AEC,277,LAND SURVEYING I,This course covers the fundamental principles and techniques of land surveying.,3,AEC,141839,Pre: C or higher in ENG 100; Lecture Hours: 2; Lab Hours: 1
AEC,278,LAND SURVEYING II,This course is designed to build upon the skills attained in the Land Surveying I course and prepares individuals interested in taking the Certified Surveying Technician (CST) exam. ,3,AEC,141839,Pre: “C” or higher in AEC 277; Lecture Hours: 2; Lab Hours: 3
AEC,280,SITE MODELING,"Introduction to civil engineering with site modeling and drawing using various 2D, 3D CAD and scanning technologies.  A look at maps, surveys, scales and conventions, contours and profiles, site plans, site utilities, topographic models, excavation, retaining walls, highway layout, subdivision and block plans.",3,AEC,141839,Pre: “C” or higher in AEC 277; Lecture Hours: 3
ART,101,INTRODUCTION TO THE VISUAL ARTS,"Nature of visual art and its expression in various forms. Lectures, demonstrations.",3,ART,141839,Pre: Placement in ENG 100 + ENG 100S; Lecture Hours: 3
ART,107D,INTRODUCTION TO DIGITAL PHOTOGRAPHY,"This course covers the basic history and practice of digital photography. Students will learn basic camera techniques, the specific features of their own camera, and how to convert their images to digital formats. The course will provide students with basic aesthetic principles as well as specific practical techniques needed for artistic expression and/or entry into the photographic workplace. Students may enroll 2 times for a maximum of 6 credits.",3,ART,141839,Lecture Hours: 3
ART,111,INTRODUCTION TO WATERCOLOR PAINTING,"ART 111 provides a foundation in the materials and techniques of Watercolor Painting through lectures, field trips, demonstrations and in-class paining sessions. May be taken on a CR/N basis.",3,ART,141839,Lecture Hours: 6
ART,112,INTRODUCTION TO DIGITAL ART,"Introduction to the technology, vocabulary, and procedures of computer produced images; the use of computer graphics as an artist’s tool. Students may enroll 2 times for a maximum of 6 credits.",3,ART,141839,Lecture Hours: 2; Lab Hours: 4
