course_prefix,course_number,course_title,course_desc,num_units,dept_name,inst_ipeds,metadata
AG,102,Orientation to Hawai‘i Agriculture Industry,"This course familiarizes students with different agricultural operations/systems in Hawai‘i through lectures, research, student presentations, guest speakers and/or field trips.",1,Agriculture (AG),141574,"Class Hours: 1 lecture; Semester Offered: Fall, Spring"
AG,122,Soil Technology,"This course (i) studies identification, preparation, and fertilization of soils, (ii) discusses soil formation, soil classification, soil reaction, soil and water relationships, soil protection and irrigation practices, and (iii) emphasizes sustainable management systems.",3,Agriculture (AG),141574,Class Hours: 2 lecture and 3 lab; Semester Offered: Spring
AG,141,Integrated Pest Management,"This course includes an introduction to the principles involved in the control of plant pests including diseases, insects, mites, nematodes, and weeds. Various methods of controlling pests, including the correct method of selecting and applying pesticides will be covered. Integrated pest management will be incorporated into the course.",3,Agriculture (AG),141574,"Class Hours: 2 lecture and 2 lecture/lab; Semester Offered: Fall, Spring"
AG,200,Principles of Horticulture,"This course introduces plant anatomy and physiology, as well as discusses plant nutrients, moisture, environmental requirements, and plant propagation. In addition, culture and production techniques for selected ornamental crops will be studied.",3,Agriculture (AG),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring; Prerequisites: ""C"" or higher or concurrent enrollment in AG 200L."
AG,264,Plant Propagation,"This is an introductory course in the principles and practices of plant propagation. This course will focus on: (i) theoretical and applied aspects of sexual and asexual reproduction of plants and (ii) propagation of selected plants by seed, cuttings, grafting, layering, and micropropagation/tissue culture.",3,Agriculture (AG),141574,"Class Hours: 2 lecture and 2 lecture/lab; Semester Offered: Fall, Spring"
AG,271,Introduction to Crop Improvement,This course includes fundamentals of genetic theory using biotechnological procedures in insect and plant pathogen control and plant and animal breeding as practical applications.,3,Agriculture (AG),141574,"Class Hours: 2 lecture and 3 lab; Semester Offered: Spring; Prerequisites: ""C"" or higher in AG 200, BOT 101, or both SCI 121 and SCI 121L."
AG,293,Plant Biology and Tropical Agriculture Internship,"The course provides credit for supervised experiential learning projects including independent research projects with an instructor and internships with an employer. The nature of the internship or research project is variable but will be designed to provide an opportunity for experiential learning. Students may enroll in 1-3 credits of AG 293V per semester, depending on project time commitment.",1,Agriculture (AG),141574,"Class Hours: 1 hour per week with coordinator and 75 hours work experience for each credit.; Semester Offered: Fall, Spring; Prerequisites: Approval of instructor.; Comments: May be repeated for a maximum of 12 credits."
AMT,16,Car Care,"This course offers technical information on the history and development of automobiles; the function of the lubricating, cooling, fuel, and electrical systems; the major automobile components; minor troubleshooting; tire changing; and car maintenance.",1,Automotive Mechanics Technology (AMT),141574,Class Hours: 2 lecture/lab; Semester Offered: Fall
AMT,18,Minor Tune-up and Repair,This course is designed to help students acquire an understanding of some of the elementary principles involved in the operation and maintenance of the various units of an automobile. Emphasis is upon developing the student's interest in minor automotive repair in a safe and efficient manner.,2,Automotive Mechanics Technology (AMT),141574,Class Hours: 4 lecture/lab; Semester Offered: Fall
AMT,100,Introduction to Automotive Technology,"This course will cover policies and procedures of the Automotive Technology (AMT) program, various career opportunities in the automotive field, shop safety, proper use of technical reference manuals and identifying and proper use of basic hand tools and precision measuring tools.",2,Automotive Mechanics Technology (AMT),141574,"Class Hours: 4 lecture/lab; Semester Offered: Fall, Spring, Summer"
AMT,120,Auto Metal Work and Welding,"This course is designed to acquaint the student with the basic skills used in auto body welding. Emphasis will be placed on safety; protective clothing; tools and equipment procedures; and techniques of gas metal arc welding (GMAW), oxyacetylene gas welding, and plasma arc cutting.",4,Automotive Mechanics Technology (AMT),141574,"Class Hours: 8 lecture/lab; Semester Offered: Fall, Spring"
AMT,126,Non-Structural Analysis and Repair I,This course is designed to teach the student conventional and unitized body construction. Emphasis will be placed on what can be repaired and what must be replaced. Students will learn to lay out and fabricate repair panels from gauge sheet metal and repair rust damage.,4,Automotive Mechanics Technology (AMT),141574,"Class Hours: 8 lecture/lab; Semester Offered: Fall, Spring"
AMT,129,Engine Repair,"This course will cover shop safety, tools and all components found in the modern internal combustion engine. The course is designed to provide students with an understanding of the fundamental operation and construction of internal combustion engines. Instruction will include theory and laboratory (shop) activities in which students will learn how to inspect, service, maintain, diagnose, and repair automobile engine malfunctions. This course includes live work.",7,Automotive Mechanics Technology (AMT),141574,Class Hours: 14 lecture/lab; Semester Offered: Spring; Prerequisites: “C” or higher in AMT 100.
AMT,134,Paint Prep and Refinishing I,"This course is designed to teach students the techniques and methods of automobile surface painting preparation and introductory painting procedures. The course incorporates an emphasis on proper safety procedures and practises for automotive refinishing, which includes OSHA guidelines, Right-to-Know Act, and EPA laws.",4,Automotive Mechanics Technology (AMT),141574,Class Hours: 8 lecture/lab; Semester Offered: Fall
AMT,136,Non-Structural Analysis and Repair II,"This course is designed to teach the student conventional and unitized body repair. Emphasis will be placed on outer body panel repairs, replacements and adjustments to manufacturer's specifications.",6,Automotive Mechanics Technology (AMT),141574,"Class Hours: 12 lecture/lab; Semester Offered: Fall, Spring; Prerequisites: ""C"" or higher in AMT 126B."
AMT,141,Electrical/Electronic Systems I,"This course will provide students with fundamental principles of automotive electricity and electronics. Practical skills to diagnose, test, and service battery, starting, charging and lighting systems are covered. Testing and repair of electrical safety devices, wiring, connectors, and relays are also covered.",5,Automotive Mechanics Technology (AMT),141574,Class Hours: 10 lecture/lab; Semester Offered: Fall; Prerequisites: “C” or higher in AMT 100.
AMT,144,Heating and Air Conditioning,"This course provides an understanding of the theory, diagnosis, service, safety handling of refrigerant and repair of automotive heating, ventilation, and air conditioning (HVAC) systems. The course presents the operation and function of vacuum, electrical, refrigeration circuits, and computer controls. Training is provided on the use of tools and equipment while performing diagnostics, repairs, and service on HVAC systems.",4,Automotive Mechanics Technology (AMT),141574,Class Hours: 8 lecture/lab; Semester Offered: Spring; Prerequisites: “C” or higher in AMT 100.
AMT,145,Manual Drive Trains and Axles,"This course covers the theory and fundamental operating principles of the modern automotive drive trains and axles. Students learn maintenance and repair of C-V shafts, propeller shafts, clutch systems, standard transmissions, standard transaxles, all-wheel drive, four-wheel drive and final drive systems.",4,Automotive Mechanics Technology (AMT),141574,Class Hours: 8 lecture/lab; Semester Offered: Spring; Prerequisites: “C” or higher in AMT 100.
AMT,149,Automatic Transmission and Transaxle,"This course covers the fundamental principles of automatic transmission design and operation found on Front Wheel Drive (FWD) and Rear Wheel Drive (RWD) automobiles. Service, repair, and overhaul procedures are included for a variety of import and domestic automatic transmissions.",4,Automotive Mechanics Technology (AMT),141574,Class Hours: 8 lecture/lab; Semester Offered: Fall; Prerequisites: “C” or higher in AMT 100.
AMT,152,Brake Systems,"This course covers the principles in the operation of the modern automotive brake system. Further development in new technology such as computerized ABS (Anti-skid Brake Systems), electronic power brakes, and four-wheel disc brakes will be covered. Repair and service techniques of the complete brake system will be demonstrated.",4,Automotive Mechanics Technology (AMT),141574,Class Hours: 8 lecture/lab; Semester Offered: Fall; Prerequisites: “C” or higher in AMT 100.
AMT,154,Suspension and Steering Systems,"This course presents the theory and practical application of the operation, problem diagnosis, maintenance and repair of the modern suspension and steering systems to include: front wheel drive steering and suspension systems; rear wheel drive steering and suspension systems; four wheel drive steering and suspension systems; and all-wheel drive steering and suspension systems. Wheel alignment and tire servicing are also covered.",4,Automotive Mechanics Technology (AMT),141574,Class Hours: 8 lecture/lab; Semester Offered: Fall; Prerequisites: “C” or higher in AMT 100.
AMT,171,HEV I - Introduction to Hybrid and Electric Vehicle Technology,"This course is designed to familiarize the student with the safety, electrical and electronic theories related to hybrid and electric vehicles, high voltage analysis tools used in hybrid and electric vehicles, high voltage safety systems, AC induction electric machines, and permanent magnet electric motors theory and construction. Hands-on application to safety disconnect and use of high voltage analysis tools to perform basic checks.",3,Automotive Mechanics Technology (AMT),141574,"Class Hours: 1 lecture and 6 lab; Semester Offered: Fall; Prerequisites: ""C"" or higher in AMT 141 or automotive industry work experience with instructor's approval."
AMT,172,HEV II - Preventive Maintenance and Repair,"This course is designed to familiarize the student with hybrid and electric vehicle safety, hybrid internal combustion engines (ICE), regenerative braking systems, high voltage climate control system, power inverter and battery pack cooling systems, high voltage analysis tools used, high voltage safety systems, and 12 volt systems used in hybrid and electric vehicles. Hands-on application to safety disconnect, use of high voltage analysis tools to perform basic checks, and perform service and preventive maintenance on hybrid and electric vehicles.",3,Automotive Mechanics Technology (AMT),141574,"Class Hours: 1 lecture and 6 lab; Semester Offered: Spring; Prerequisites: ""C"" or higher in AMT 171 or automotive industry work experience with instructor's approval."
AMT,173,HEV III – Diagnostic and Repair,"This course is designed to familiarize the student with hybrid and electric vehicle safety, hybrid internal combustion engines (ICE), hybrid transmissions, parallel/series, power inverter system, AC induction electric machines, permanent magnet electric motors theory and construction, and battery pack construction. Hands-on application to safety disconnect, use of high voltage analysis tools to perform diagnostic tests on high voltage insulation failures, electric motor failures, battery failures, and differentiate between an ICE failure and an electric machine failure. Perform battery pack testing and reconditioning.",3,Automotive Mechanics Technology (AMT),141574,"Class Hours: 1 lecture and 6 lab; Semester Offered: Spring; Prerequisites: ""C"" or higher in AMT 171 or automotive industry work experience with instructor's approval."
AMT,177,Automotive Diesel Fuel System,This course is designed to provide the student with technical knowledge and skill in servicing and troubleshooting the fuel injector system of the automotive diesel engine.,2,Automotive Mechanics Technology (AMT),141574,"Class Hours: 1 lecture and 3 lab; Semester Offered: Fall; Prerequisites: ""C"" or higher in AMT 129 or automotive industry work experience with instructor’s approval."
AMT,240,Fuel and Emission Systems,"This course covers the principles of operation, diagnosis, and repair of fuel systems and emission systems. Carburetion, fuel injection, supercharging, turbocharging, fuel pumps, electronic control, and emission control systems are examined. Diagnostic and repair procedures are performed using automotive tools and testing equipment.",4,Automotive Mechanics Technology (AMT),141574,Class Hours: 8 lecture/lab; Semester Offered: Fall; Prerequisites: “C” or higher in AMT 241.
AMT,241,Electrical/Electronic Systems II,"This course covers essential theories and practical skills in diagnosing electronic control systems, networking, and repairing automotive accessory circuits such as power windows, power door locks, power antennas, power mirrors, audio systems, anti-theft systems, power seats, horns, blower fan, and wiper/washer. Also covered are conventional instrumentation, digital instrumentation, supplemental inflatable restraint (SRS), and high voltage systems.",4,Automotive Mechanics Technology (AMT),141574,Class Hours: 8 lecture/lab; Semester Offered: Spring; Prerequisites: “C” or higher in AMT 141.
AMT,242,Engine Performance I,"This course covers diagnosis of engine mechanical systems, electrical systems, fuel system delivery (pumps, regulators), fuel injectors, ignition systems, and emission control systems using digital storage oscilloscopes, scanners, and various electronic testers.",5,Automotive Mechanics Technology (AMT),141574,Class Hours: 10 lecture/lab; Semester Offered: Fall; Prerequisites: “C” or higher in AMT 129 and AMT 240.
AMT,244,Engine Performance II,"Computer engine management systems of domestic and foreign cars are studied in this course. Theories on operation, diagnosis and repair of sensors, actuators, and onboard computers are covered. The use of scanners, digital storage oscilloscopes, digital graphing multi-meters, and DVOMs are also covered.",5,Automotive Mechanics Technology (AMT),141574,Class Hours: 2 lecture and 9 lab; Semester Offered: Spring; Prerequisites: “C” or higher in AMT 242.
AMT,260,Diagnostic and Repair,"This course is designed to provide the student with realistic on-the-job types of training on automotive vehicles. Students will be exposed to different types of live jobs to build self-confidence, improve their approach to troubleshooting, and improve their skills of the trade with emphasis on accuracy, neatness, and speed.",4,Automotive Mechanics Technology (AMT),141574,"Class Hours: 1 lecture and 9 lab; Semester Offered: Spring; Prerequisites: ""C"" or higher in AMT 144, AMT 145, AMT 149, AMT 152, AMT 154, and AMT 244."
ANTH,200,Cultural Anthropology,This course is an orientation on the nature of culture and basic concepts for analyzing cultural behavior.,3,Anthropology (ANTH),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring; Prerequisites: Qualified for ENG 100."
ANTH,220,Prehistory of Hawai‘i,"This course studies prehistoric Hawaiian culture through legendary, archaeological, ethnographic, and historic sources. Prehistory of Hawai‘i is designed for the layperson who is interested in a general course on the culture of Hawai‘i prior to 1778. This course also focuses on the early human use of and adaptation to the geography and environment of these islands.",3,Anthropology (ANTH),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring"
ART,101,Introduction to the Visual Arts,"This course is a general introduction to the media, techniques, and history of the visual arts, oriented to students who have not been exposed to the formal study of these disciplines. Students will develop an in-depth appreciation of the creative processes involved in the visual arts across cultures and throughout history. This survey course reviews two- and three-dimensional art forms, methods, and media; examines the visual elements and principles of design; and surveys art styles from the prehistoric to the 20th Century.",3,Art (ART),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring"
ART,105,Introduction to Ceramics,"This course introduces students to creating three-dimensional concepts in clay, emphasizing hand-building, glazing techniques, and surface treatments. Students will complete a variety of hand-building projects, learning the fundamentals of ceramics. Students may opt to also learn how to use a kiln for firing hand-built class projects. Note that this course does not include wheel-throwing, but prepares students for learning that skill in a subsequent course.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring; Comments: May be repeated for a maximum of 9 credits."
ART,107,Introduction to Digital Photography,"This course teaches basic skills to create eye-appealing photographs for print and digital distribution. Working individually and collaboratively, students learn how to operate cameras, lights, and software applications to create and edit visually-appealing photographs. Students also create web-based Digital Portfolios to display photographs.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring"
ART,111,Introduction to Watercolor Painting,"This course is an introduction to the theory and practice of watercolor painting. Students will learn about the use of watercolor materials and wet and dry painting techniques, including applying  washes, glazing, lifting, scraping, and creating blends. They also will concentrate on painting composition, paint consistency, and color development within the context of practicing and improving their technical painting skills.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring (every odd year)"
ART,112,Introduction to Digital Arts,"In this course, students are introduced to the writing and planning skills, industry-standard equipment, and software applications necessary to design and create projects in Website Technology, Still Photography, Graphic Arts, Video Production, and Animation. Students learn essential foundational knowledge for all facets of the Creative Media program.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring"
ART,113,Introduction to Drawing,"This course involves students in two-dimensional visualization and rendering of forms, spaces, and ideas through a variety of approaches and media. Students learn the basics of line, contour, shading, texture, perspective, composition, and action drawing. Students will create several original works of art and compile a portfolio of their drawings at the end of the term.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring; Comments: Students in the Creative Media program pursuing a certificate in Animation or Graphic Art are encouraged to take this course."
ART,123,Introduction to Painting,"This course teaches the fundamentals of painting to beginning painting students. Students will explore the technical and expressive possibilities of the paint media. The class will focus on the formal, conceptual, and technical problems in painting. Emphasis will be given to color mixing systems and successfully manipulating paint as a medium for self-expression.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring"
ART,125,Introduction to Graphic Design,"This course teaches entry-level skills required to design and create basic graphics and illustrations for print and digital distribution. Working individually and collaboratively, students use professional development tools and applications to design and create effective graphics and illustrations. Students also create web-based Digital Portfolios to display their projects.",3,Art (ART),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring"
ART,175,Survey of Global Art I,"This course addresses art produced in Asia, Africa, Native America, Europe, and the Pacific Islands, from prehistory to the 15th century. Religious and philosophical ideas expressed in architecture, painting, prints, sculpture, applied art, body art, and textiles are the course focus.",3,Art (ART),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring, Summer"
ART,176,Survey of Global Art II,"This course addresses art produced in Asia, Africa, Native America, Europe, and the Pacific Islands, from 15th century to the present. Religious and philosophical ideas expressed in architecture, painting, prints, sculpture, applied art, body art, and textiles are the course focus.",3,Art (ART),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring, Summer"
ART,202,Digital Imaging,"This course explores digital imaging tools, aesthetics, and workflows, with an emphasis on preparing images for print and digital distribution. Students will gain hands-on experience with industry-standard image editing software and develop proficiency in image processing, illustration, and compositing.",3,Art (ART),141574,"Class Hours: 3 lecture; Semester Offered: Spring; Prerequisites: ""C"" or higher in ART 112."
ART,207,Intermediate Digital Photography,This course teaches intermediate-level digital photography and postproduction skills required to create professional photographs for print and digital distribution. Students will gain hands-on experience with interchangeable lens cameras and explore professional photographic workflows with an emphasis on RAW capture. The course will deepen students’ understanding of the history of photography and popular photographic genres.,3,Art (ART),141574,Class Hours: 2 lecture and 4 studio; Semester Offered: Spring; Prerequisites: “C” or higher in ART 107D.
ART,211,Intermediate Watercolor,This course is a continuation of ART 111 that provides intensive application of basic techniques. Emphasis is placed on the development of a personal style in the medium of watercolor.,3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring; Prerequisites: ""C"" or higher in ART 111.; Comments: May be repeated for a maximum of 6 credits."
ART,213,Intermediate Drawing,This course has an emphasis on the development of intermediate drawing skills especially the use of color. There will be an emphasis on the power of observation from life. This course introduces students to the intermediate skills and elements of descriptive drawing with some abstraction later in the semester. Students will become familiar with the basic vocabulary and conventions of objective drawing processes and media while practicing an enhanced perceptual awareness and eye/hand motor skills.,3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring; Prerequisites: ""C"" or higher in ART 113."
ART,223,Intermediate Painting,"This course provides an overview of the origins, influences, development, and impact of major artistic movements in Europe and the U.S. Students will paint with an emphasis on familiarizing themselves with the subject matter, styles, techniques, and intentions of famous artists from these movements to further develop the skills they learned in ART 123.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Fall, Spring; Prerequisites: ""C"" or higher in ART 123."
ART,225,Intermediate Graphic Design,"This course teaches intermediate-level skills required to design and create professional graphics and illustrations for print and digital distribution. Working individually and collaboratively, students use industry-standard development tools and applications to design and create commercial-quality graphics and illustrations.",3,Art (ART),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring; Prerequisites: ""C"" or higher in ART 125."
ART,243,Intermediate Ceramics: Handbuilding,"This course introduces students to advanced techniques in hand building. Non-functional, sculptural concepts will be emphasized and students will be encouraged to challenge themselves to create larger forms than in ART 105. Kiln operations and glaze creation also will be introduced.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Spring; Prerequisites: ""C"" or higher in ART 105."
ART,244,Intermediate Ceramics: Wheel Throwing,"This course is a comprehensive introduction to the art of wheel throwing. Students will experience the creating of vessels through the use of the ceramic wheel. Beginning with the simple cylinder, students will learn to expand their skills while creating various forms with the round bottle as a final target of accomplishment. Kiln operations and glaze creation also will be introduced.",3,Art (ART),141574,"Class Hours: 6 lecture/lab; Semester Offered: Spring; Prerequisites: ""C"" or higher in ART 105."
ART,250,Film and World History Since WWII,"This course examines historical events, from WWII until the present, through cinema. In this course students will learn how to use films as a historical source, as well as how world events and culture have shaped the direction of cinema.",3,Art (ART),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring; Comments: Cross-listed with HIST 250."
ART,293,Internship,This course allows students to apply the knowledge and skills acquired in the classroom to the work environment. This work experience improves the skills of students and increases their ability to gain steady freelance or full-time employment after graduation.,3,Art (ART),141574,"Class Hours: 3 credits = 225 hours of work experience; Semester Offered: Spring; Prerequisites: ""C"" or higher in ART 112. Approval of instructor."
ASTR,110,Survey of Astronomy,"This course is an introduction to the astronomical universe including planets, our Sun and Solar System, stars, galaxies, cosmology, and the universe. The focus is on the structure, evolution and dynamics of the physical universe and how properties of light can be used, for example, to determine distance, temperature, composition, and relative speed of nearby stars.",3,Astronomy (ASTR),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring; Prerequisites: Qualified for MATH 100."
BIOL,100,Human Biology,"This general science course emphasizes basic science concepts by studying human anatomy and physiology. The course introduces students to the structure and function of cells, tissues, organs, and systems of the human body. This course includes a study of the disease process and recent scientific advances.",3,Biology (BIOL),141574,Class Hours: 3 lecture; Semester Offered: Spring; Prerequisites: Qualified for ENG 100.
BIOL,110,Projects in Biology,"This class offers the opportunity to use equipment, techniques, or materials not ordinarily used in regular biology courses. The student will be actively involved with developing procedures, making adaptations, and constructing an apparatus used in the course. This class is project based and directed studies.",1,Biology (BIOL),141574,"Class Hours: Meetings arranged; Semester Offered: Fall, Spring; Prerequisites: ""B"" or higher in BIOL 171, BOT 101, BOT 130, MICR 130, and SCI 121. Approval of instructor.; Comments: May be repeated once for a maximum of 4 credits."
BIOL,171,Introduction to Biology I,"This course covers introductory biology with a marine emphasis for all life science majors including cell structure, chemistry, growth, reproduction, genetics, evolution, viruses, bacteria, and simple eukaryotes. It is taught with a molecular and cellular focus.",3,Biology (BIOL),141574,Class Hours: 3 lecture; Semester Offered: Fall; Comments: Cross-listed with MARE 171.
BIOL,172,Introduction to Biology II,"BIOL/MARE 172 is a continuation of BIOL/MARE 171 emphasizing anatomy, physiology, and systematic of plants and animals to include behavior, ecosystems, populations, and communities.",3,Biology (BIOL),141574,Class Hours: 3 lecture; Semester Offered: Spring; Prerequisites: “C” or higher in BIOL 171 and BIOL 171L.; Comments: Cross-listed with MARE 172.
BLAW,200,Legal Environment of Business,"This course introduces fundamental principles of law as applied to ordinary business relationships, sources of business law, the essential elements of a contract, the agency and employment relationships, negotiable instruments, bailments, personal property, and the sale of personal property. Emphasis is placed on the Uniform Commercial Code.",3,Business Law (BLAW),141574,"Class Hours: 3 lecture; Semester Offered: Fall, Spring"
BLPR,122,Blueprint Reading,"This course is designed to help students acquire an understanding of the basic principles in blueprint reading. Emphasis is on developing interpretation and visualization techniques as they refer to construction drawings and concepts essential to related fields in carpentry, architecture, engineering, and green construction technology.",3,Blueprint (BLPR),141574,Class Hours: 3 lecture; Semester Offered: Fall
BOT,101,General Botany,"This course covers the structure, growth, functions, and evolution of plants and their relationship to the environment and human activities. The course will give the student an overall view of the plant kingdom and the integral part that they play in life.",3,Botany (BOT),141574,Class Hours: 3 lecture; Semester Offered: Fall
